Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
631152000 0.03099348 0.031016 -0.03411993 -0.0338173 -0.03472501 -0.0351057 -0.03299586 0.0004953567 6 57.86249 75.22221 75.4152 75.2994 75.2994 55.51977 55.51988 55.51985 0 0 0.01416553 0 -3.85476 0 0 0.3 96.91514 
631155600 0.03099372 0.03101614 -0.03412183 -0.03382047 -0.03472436 -0.0351061 -0.03300204 0.0004939864 6 57.86511 75.22221 75.4152 75.29941 75.29941 55.51955 55.51975 55.51971 0 0 0.01408741 0 -3.928243 0 0 0.3 96.91514 
631159200 0.03099381 0.03101614 -0.03412089 -0.03382164 -0.03471922 -0.03510257 -0.03300819 0.0004913604 6 57.86772 75.22224 75.4152 75.29943 75.29943 55.51933 55.51963 55.51956 0 0 0.01400967 0 -4.001725 0 0 0.3 96.91514 
631162800 0.03099385 0.03101614 -0.03411914 -0.03382217 -0.0347129 -0.03509713 -0.0330143 0.0004881178 6 57.87032 75.22228 75.4152 75.29945 75.29945 55.51911 55.51951 55.51942 0 0 0.01393231 0 -4.075208 0 0 0.3 96.91514 
631166400 0.03099387 0.03101614 -0.03411713 -0.03382248 -0.03470625 -0.03509087 -0.03302036 0.0004846899 6 57.8729 75.22233 75.4152 75.29947 75.29947 55.51889 55.51939 55.51927 0 0 0.01385533 0 -4.14869 0 0 0.3 96.91514 
631170000 0.03099389 0.03101614 -0.03411504 -0.03382271 -0.03469951 -0.03508429 -0.03302637 0.000481211 6 57.87547 75.22237 75.4152 75.2995 75.2995 55.51867 55.51927 55.51913 0 0 0.01377873 0 -4.222173 0 0 0.3 96.91514 
631173600 0.0309939 0.03101614 -0.03411292 -0.0338229 -0.03469278 -0.03507759 -0.03303233 0.0004777281 6 57.87803 75.22241 75.4152 75.29952 75.29952 55.51845 55.51915 55.51899 0 0 0.0137025 0 -4.295655 0 0 0.3 96.91514 
631177200 0.03099391 0.03101614 -0.03411079 -0.03382307 -0.03468607 -0.03507085 -0.03303825 0.0004742586 6 57.88058 75.22245 75.4152 75.29955 75.29955 55.51824 55.51903 55.51884 0 0 0.01362665 0 -4.369137 0 0 0.3 96.91514 
631180800 0.03099465 0.03101614 -0.03412051 -0.03383303 -0.0346953 -0.03507191 -0.03305023 0.0004716153 6 57.87953 75.22239 75.4152 75.29952 75.29952 55.51789 55.51891 55.5187 0.0001376295 0.005603713 0.01365778 0.08545096 -4.338941 0.03603144 54.59367 0.3 96.91514 
631184400 0.03102338 0.03105992 -0.03470977 -0.03421912 -0.03569125 -0.03528366 -0.03305978 0.0006255089 6 57.86668 75.21619 75.41517 75.29578 75.29578 55.51723 55.51875 55.51852 0.0003861569 0.0140435 0.01404073 0.2106991 -3.972317 0.08884385 134.6133 0.3 96.91514 
631188000 0.03104963 0.03109882 -0.03523147 -0.03457169 -0.0365511 -0.03562503 -0.03307599 0.0008321622 6 57.8453 75.21083 75.41514 75.29256 75.29256 55.51646 55.51854 55.51827 0.0003942356 0.02057479 0.01467772 0.3008365 -3.381676 0.1268514 192.2011 0.3 96.91514 
631191600 0.03106783 0.03112492 -0.03558109 -0.03481596 -0.03711125 -0.03595875 -0.03309442 0.0009877908 6 57.82152 75.20735 75.41512 75.29045 75.29045 55.51562 55.51829 55.51797 0.0004047671 0.02457301 0.01538695 0.3497206 -2.750199 0.147464 223.4326 0.3 96.91514 
631195200 0.03108075 0.03114293 -0.03582215 -0.03498914 -0.03748795 -0.03623509 -0.0331144 0.001095137 6 57.80291 75.205 75.4151 75.28904 75.28904 55.51472 55.51801 55.51764 0.000414527 0.02537807 0.015942 0.3540199 -2.273727 0.1492768 226.1794 0.3 96.91514 
631198800 0.03108848 0.03115318 -0.03595934 -0.03509281 -0.03769203 -0.03643121 -0.03313536 0.001161616 6 57.79598 75.20373 75.41509 75.28828 75.28828 55.51379 55.51771 55.51728 0.0004203458 0.02263199 0.0161487 0.3134414 -2.100033 0.1321664 200.2542 0.3 96.91514 
631202400 0.03108999 0.03115427 -0.0359729 -0.03511304 -0.03769207 -0.03652385 -0.03315662 0.001180866 6 57.80328 75.20373 75.41509 75.28828 75.28828 55.51285 55.51741 55.51693 0.0004202512 0.01653507 0.01593105 0.2307506 -2.282984 0.0972988 147.424 0.3 96.91514 
631206000 0.03108999 0.03115427 -0.03583815 -0.03503294 -0.03744806 -0.03649382 -0.0331774 0.001142018 6 57.82212 75.20525 75.41509 75.28919 75.28919 55.51194 55.51711 55.51658 0.0004142729 0.007835121 0.01536902 0.1115825 -2.765842 0.04705014 71.28884 0.3 96.91514 
631209600 0.03108999 0.03115427 -0.03549207 -0.03481148 -0.03685282 -0.03632294 -0.03319669 0.001022546 6 57.84078 75.20896 75.41509 75.29141 75.29141 55.51131 55.51684 55.51626 0.0001923996 0 0.01481258 0 -3.259553 0 0 0.3 96.91514 
631213200 0.03108999 0.03115427 -0.0346858 -0.03428424 -0.03548869 -0.03594079 -0.03320314 0.000750917 6 57.84232 75.21745 75.41509 75.29651 75.29651 55.51099 55.51664 55.51603 0 0 0.01476659 0 -3.301086 0 0 0.3 96.91514 
631216800 0.03108999 0.03115427 -0.03448641 -0.03414578 -0.03516746 -0.03565965 -0.03321051 0.0005917029 6 57.84386 75.21945 75.41509 75.29771 75.29771 55.51075 55.51648 55.51584 0 0 0.01472073 0 -3.34262 0 0 0.3 96.91514 
631220400 0.03108999 0.03115427 -0.03442995 -0.03410492 -0.03507982 -0.03552145 -0.03321716 0.0005444413 6 57.8454 75.22 75.41509 75.29804 75.29804 55.51053 55.51633 55.51566 0 0 0.014675 0 -3.384153 0 0 0.3 96.91514 
631224000 0.03108999 0.03115427 -0.03441225 -0.03409251 -0.03505151 -0.03546022 -0.03322356 0.0005274844 6 57.84693 75.22017 75.41509 75.29814 75.29814 55.51032 55.51619 55.51549 0 0 0.01462939 0 -3.425687 0 0 0.3 96.91514 
631227600 0.03108999 0.03115427 -0.03440666 -0.03408957 -0.03504064 -0.03543373 -0.03322985 0.0005199956 6 57.84845 75.22024 75.41509 75.29818 75.29818 55.51011 55.51604 55.51533 0 0 0.01458391 0 -3.46722 0 0 0.3 96.91514 
631231200 0.03108999 0.03115427 -0.03440531 -0.03409006 -0.0350356 -0.03542199 -0.03323609 0.0005158219 6 57.84997 75.22027 75.41509 75.2982 75.2982 55.5099 55.5159 55.51516 0 0 0.01453855 0 -3.508754 0 0 0.3 96.91514 
631234800 0.03108999 0.03115427 -0.03440554 -0.03409186 -0.03503269 -0.03541635 -0.03324228 0.000512898 6 57.85149 75.22029 75.41509 75.29821 75.29821 55.5097 55.51576 55.51499 0 0 0.01449332 0 -3.550288 0 0 0.3 96.91514 
631238400 0.03108999 0.03115427 -0.03441901 -0.03410231 -0.03505221 -0.03541607 -0.03324847 0.0005136595 6 57.853 75.22017 75.41509 75.29814 75.29814 55.50949 55.51561 55.51483 0 0 0.01444847 0 -3.591582 0 0 0.4 96.91514 
631242000 0.03108999 0.03115427 -0.03442448 -0.03410787 -0.03505748 -0.03541904 -0.03325467 0.0005143545 6 57.8545 75.22014 75.41509 75.29812 75.29812 55.50929 55.51547 55.51466 0 0 0.01440358 0 -3.633036 0 0 0.4 96.91514 
631245600 0.03108999 0.03115427 -0.03442685 -0.03411138 -0.03505761 -0.03541995 -0.03326085 0.0005131208 6 57.856 75.22014 75.41509 75.29812 75.29812 55.50908 55.51533 55.5145 0 0 0.0143588 0 -3.67449 0 0 0.4 96.91514 
631249200 0.03108999 0.03115427 -0.03442843 -0.0341143 -0.03505651 -0.03541957 -0.03326701 0.0005112765 6 57.8575 75.22014 75.41509 75.29812 75.29812 55.50888 55.51518 55.51433 0 0 0.01431415 0 -3.715944 0 0 0.4 96.91514 
631252800 0.03108999 0.03115427 -0.03442977 -0.03411702 -0.03505506 -0.03541858 -0.03327314 0.0005092571 6 57.859 75.22015 75.41509 75.29813 75.29813 55.50868 55.51504 55.51417 0 0 0.01426962 0 -3.757398 0 0 0.4 96.91514 
631256400 0.03108999 0.03115427 -0.03443102 -0.03411967 -0.03505351 -0.03541733 -0.03327925 0.0005071844 6 57.86049 75.22016 75.41509 75.29813 75.29813 55.50848 55.5149 55.514 0 0 0.01422522 0 -3.798852 0 0 0.4 96.91514 
631260000 0.03108999 0.03115427 -0.03443222 -0.03412228 -0.03505192 -0.03541597 -0.03328532 0.0005050975 6 57.86197 75.22017 75.41509 75.29814 75.29814 55.50828 55.51476 55.51384 0 0 0.01418094 0 -3.840306 0 0 0.4 96.91514 
631263600 0.03108999 0.03115427 -0.03443341 -0.03412487 -0.03505032 -0.03541455 -0.03329137 0.0005030104 6 57.86345 75.22018 75.41509 75.29815 75.29815 55.50808 55.51461 55.51368 0 0 0.01413678 0 -3.88176 0 0 0.4 96.91514 
631267200 0.03108999 0.03115427 -0.03444948 -0.03413928 -0.03506968 -0.03542246 -0.03330358 0.0005022701 6 57.86063 75.22006 75.41509 75.29807 75.29807 55.50757 55.51447 55.51351 0.0003149511 0.0128272 0.01422107 0.1374923 -3.802731 0.08054689 87.84233 0.4 96.91514 
631270800 0.03108999 0.03115427 -0.03536185 -0.03473715 -0.03661086 -0.03575538 -0.03331689 0.000740744 6 57.83808 75.21046 75.41509 75.29232 75.29232 55.50687 55.51427 55.51328 0.0003972429 0.03321395 0.01489314 0.3466321 -3.187067 0.2030669 221.4594 0.4 96.91514 
631274400 0.03109889 0.03116329 -0.03609459 -0.03523237 -0.03781925 -0.03626556 -0.03333547 0.001041313 6 57.79938 75.20294 75.41509 75.2878 75.2878 55.50602 55.51399 55.51295 0.0004113332 0.04970951 0.01604724 0.4972788 -2.185047 0.2913199 317.7059 0.4 96.91514 
631278000 0.0311262 0.03120264 -0.03662055 -0.03559825 -0.03866516 -0.03677314 -0.03335731 0.001270443 6 57.75496 75.19767 75.41506 75.28462 75.28462 55.50505 55.51365 55.51256 0.0004300752 0.06049367 0.01737332 0.579166 -1.109617 0.3392918 370.0227 0.4 96.91514 
631281600 0.03114774 0.03123312 -0.03702752 -0.03588662 -0.03930913 -0.0372202 -0.03338168 0.001447329 6 57.71927 75.19366 75.41503 75.28221 75.28221 55.50398 55.51327 55.51211 0.000447759 0.06328384 0.01843919 0.5867133 -0.2966531 0.3437132 374.8446 0.4 96.91514 
631285200 0.03116168 0.03125215 -0.0372814 -0.03607309 -0.03969754 -0.03755703 -0.03340784 0.00157091 6 57.70579 75.19124 75.41502 75.28075 75.28075 55.50286 55.51286 55.51162 0.0004584397 0.05667231 0.01884222 0.5194064 -5.560523e-05 0.3042829 331.843 0.4 96.91514 
631288800 0.03116487 0.03125546 -0.03732137 -0.03611571 -0.03973191 -0.03772313 -0.0334347 0.001616974 6 57.71999 75.19103 75.41502 75.28062 75.28062 55.50171 55.51243 55.51112 0.0004582712 0.04115965 0.01841793 0.3818321 -0.3124569 0.223688 243.9483 0.4 96.91514 
631292400 0.03116487 0.03125546 -0.03711409 -0.03599073 -0.03936012 -0.03767788 -0.0334609 0.001564439 6 57.7561 75.19334 75.41502 75.28201 75.28201 55.5006 55.51201 55.51063 0.000447312 0.01913202 0.01733929 0.1833659 -1.136289 0.1074209 117.1504 0.4 96.91514 
631296000 0.03116487 0.03125546 -0.0366214 -0.03567335 -0.03851692 -0.0374154 -0.03348493 0.00139273 6 57.7899 75.19859 75.41502 75.28516 75.28516 55.49959 55.51164 55.51019 0.0004319382 0 0.01633008 0 -1.949235 0 0 0.4 96.91514 
631299600 0.03116487 0.03125546 -0.03534653 -0.03484067 -0.03635794 -0.03681579 -0.03349753 0.0009661043 6 57.78977 75.21204 75.41502 75.29323 75.29323 55.49921 55.51137 55.50988 0 0 0.01633393 0 -1.946046 0 0 0.4 96.91514 
631303200 0.03116487 0.03125546 -0.03503482 -0.03462344 -0.03585732 -0.03637805 -0.03350627 0.0007164683 6 57.78965 75.21516 75.41502 75.2951 75.2951 55.49894 55.51116 55.50964 0 0 0.01633779 0 -1.942857 0 0 0.4 96.91514 
631306800 0.03116487 0.03125546 -0.03495047 -0.03456148 -0.0357282 -0.03616804 -0.03351394 0.0006448851 6 57.78952 75.21596 75.41502 75.29558 75.29558 55.49871 55.51097 55.50942 0 0 0.01634165 0 -1.939668 0 0 0.4 96.91514 
631310400 0.03116487 0.03125546 -0.0349278 -0.03454485 -0.03569346 -0.03608062 -0.03352126 0.0006215016 6 57.78939 75.21618 75.41502 75.29571 75.29571 55.49848 55.51078 55.50921 0 0 0.0163455 0 -1.93648 0 0 0.4 96.91514 
631314000 0.03116487 0.03125546 -0.03492443 -0.03454329 -0.03568646 -0.03604853 -0.03352845 0.0006131719 6 57.78926 75.21622 75.41502 75.29574 75.29574 55.49826 55.5106 55.509 0 0 0.01634936 0 -1.933291 0 0 0.4 96.91514 
631317600 0.03116487 0.03125546 -0.03492781 -0.03454723 -0.03568873 -0.03603992 -0.0335356 0.0006101048 6 57.78913 75.21621 75.41502 75.29573 75.29573 55.49804 55.51042 55.50879 0 0 0.01635322 0 -1.930102 0 0 0.4 96.91514 
631321200 0.03116487 0.03125546 -0.03493373 -0.03455327 -0.0356944 -0.03604102 -0.03354273 0.0006090136 6 57.789 75.21617 75.41502 75.29571 75.29571 55.49782 55.51023 55.50859 0 0 0.01635708 0 -1.926913 0 0 0.4 96.91514 
631324800 0.03116487 0.03125546 -0.03500177 -0.03459989 -0.03580527 -0.03606668 -0.03355001 0.000625251 6 57.78887 75.21548 75.41502 75.2953 75.2953 55.4976 55.51005 55.50837 0 0 0.01636094 0 -1.923728 0 0 1.5 96.91514 
631328400 0.03116487 0.03125546 -0.03502413 -0.03461768 -0.03583677 -0.0360916 -0.03355746 0.000636737 6 57.78874 75.21528 75.41502 75.29518 75.29518 55.49737 55.50986 55.50816 0 0 0.01636479 0 -1.920547 0 0 1.5 96.91514 
631332000 0.03116487 0.03125546 -0.03503613 -0.03462851 -0.03585112 -0.0361084 -0.03356496 0.0006400644 6 57.78861 75.21519 75.41502 75.29512 75.29512 55.49713 55.50967 55.50794 0 0 0.01636864 0 -1.917366 0 0 1.5 96.91514 
631335600 0.03116487 0.03125546 -0.03504543 -0.03463739 -0.03586125 -0.03612044 -0.03357247 0.0006412703 6 57.78848 75.21513 75.41502 75.29509 75.29509 55.4969 55.50948 55.50772 0 0 0.01637249 0 -1.914186 0 0 1.5 96.91514 
631339200 0.03116487 0.03125546 -0.0350539 -0.03464564 -0.03587018 -0.03613027 -0.03357999 0.0006418344 6 57.78835 75.21508 75.41502 75.29505 75.29505 55.49667 55.50928 55.50751 0 0 0.01637635 0 -1.911005 0 0 1.5 96.91514 
631342800 0.03116487 0.03125546 -0.03506209 -0.03465365 -0.03587872 -0.03613916 -0.03358751 0.0006421794 6 57.78822 75.21502 75.41502 75.29502 75.29502 55.49644 55.50909 55.50729 0 0 0.0163802 0 -1.907824 0 0 1.5 96.91514 
631346400 0.03116487 0.03125546 -0.03507018 -0.03466158 -0.03588712 -0.03614765 -0.03359504 0.0006424431 6 57.7881 75.21497 75.41502 75.29499 75.29499 55.4962 55.5089 55.50707 0 0 0.01638406 0 -1.904644 0 0 1.5 96.91514 
631350000 0.03116487 0.03125546 -0.03507823 -0.03466948 -0.03589546 -0.03615599 -0.03360256 0.0006426754 6 57.78797 75.21492 75.41502 75.29496 75.29496 55.49597 55.50871 55.50685 0 0 0.01638791 0 -1.901463 0 0 1.5 96.91514 
631353600 0.03116487 0.03125546 -0.03509201 -0.03468162 -0.03591253 -0.0361683 -0.03361139 0.0006436585 6 57.78562 75.21481 75.41502 75.29489 75.29489 55.49572 55.50852 55.50664 1.385713e-05 0.00056456 0.016458 0.04290947 -1.843774 0.003262237 27.41438 1.5 96.91514 
631357200 0.03116487 0.03125546 -0.03582093 -0.03516003 -0.03714232 -0.03643491 -0.03362431 0.0008348437 6 57.7701 75.20715 75.41502 75.2903 75.2903 55.49535 55.50827 55.50636 5.015994e-05 0.001479045 0.01692121 0.1107025 -1.467852 0.008416276 70.72661 1.5 96.91514 
631360800 0.03116487 0.03125546 -0.03683558 -0.03583456 -0.038837 -0.03697798 -0.03364066 0.001189559 6 57.74376 75.1966 75.41502 75.28397 75.28397 55.49478 55.50795 55.50598 8.99332e-05 0.002185031 0.0177078 0.1595349 -0.8498578 0.01212881 101.9251 1.5 96.91514 
631364400 0.03118498 0.03127949 -0.03764588 -0.03638452 -0.04016864 -0.0375933 -0.03365998 0.001529772 6 57.71421 75.18831 75.415 75.27898 75.27898 55.49403 55.50753 55.5055 0.0001178391 0.002616071 0.01859052 0.1860788 -0.1846199 0.01414684 118.8837 1.5 96.91514 
631368000 0.03121495 0.03132282 -0.03822278 -0.03678488 -0.04109831 -0.0381366 -0.03368305 0.001787358 6 57.69104 75.18252 75.41497 75.2755 75.2755 55.49315 55.50705 55.50494 0.0001305316 0.002702272 0.01928324 0.1885253 0.31814 0.01433284 120.4467 1.5 96.91514 
631371600 0.03123114 0.03134516 -0.03852002 -0.03700109 -0.04155726 -0.03852235 -0.03370837 0.001943829 6 57.68247 75.17966 75.41495 75.27378 75.27378 55.49221 55.50653 55.50433 0.0001253757 0.002406126 0.01953926 0.1667077 0.4999223 0.01267413 106.5077 1.5 96.91514 
631375200 0.03123114 0.03134516 -0.03847324 -0.03698821 -0.04144238 -0.03868103 -0.03373409 0.001971693 6 57.69173 75.18037 75.41495 75.2742 75.2742 55.49127 55.50601 55.50372 0.0001019853 0.001749347 0.01926263 0.1221127 0.3034185 0.009283745 78.01643 1.5 96.91514 
631378800 0.03123114 0.03134516 -0.03802818 -0.03670798 -0.04066777 -0.03856031 -0.03375676 0.001844124 6 57.71533 75.1852 75.41495 75.2771 75.2771 55.49044 55.50551 55.50314 6.284856e-05 0.0008115354 0.01855693 0.05777947 -0.2094217 0.004392745 36.91466 1.5 96.91514 
631382400 0.03123114 0.03134516 -0.03712454 -0.03611974 -0.03913351 -0.03813021 -0.0337728 0.001533927 6 57.73815 75.19475 75.41495 75.28283 75.28283 55.48979 55.50509 55.50266 1.991604e-05 0 0.01787518 0 -0.7215013 0 0 1.5 96.91514 
631386000 0.03123114 0.03134516 -0.03590064 -0.03531516 -0.03707124 -0.03745615 -0.03378495 0.001074762 6 57.74177 75.2076 75.41495 75.29054 75.29054 55.48937 55.50478 55.50231 0 0 0.01776718 0 -0.8041985 0 0 1.5 96.91514 
631389600 0.03123114 0.03134516 -0.03558786 -0.03509616 -0.03657094 -0.03699045 -0.03379492 0.0008286789 6 57.74536 75.21071 75.41495 75.29241 75.29241 55.48907 55.50454 55.50203 0 0 0.01765976 0 -0.8868957 0 0 1.5 96.91514 
631393200 0.03123114 0.03134516 -0.03549239 -0.03502648 -0.03642391 -0.03676016 -0.03380377 0.0007527588 6 57.74894 75.21163 75.41495 75.29296 75.29296 55.4888 55.50431 55.50177 0 0 0.01755292 0 -0.9695929 0 0 1.5 96.91514 
631396800 0.03123114 0.03134516 -0.03545665 -0.03500093 -0.0363678 -0.03665352 -0.0338122 0.0007235257 6 57.7525 75.21198 75.41495 75.29317 75.29317 55.48854 55.50409 55.50153 0 0 0.01744665 0 -1.05229 0 0 1.5 96.91514 
631400400 0.03123114 0.03134516 -0.03543984 -0.03499021 -0.03633883 -0.03660228 -0.03382044 0.0007090732 6 57.75604 75.21216 75.41495 75.29327 75.29327 55.48829 55.50388 55.50129 0 0 0.01734095 0 -1.134987 0 0 1.5 96.91514 
631404000 0.03123114 0.03134516 -0.03542975 -0.03498492 -0.03631912 -0.03657452 -0.03382855 0.0006998609 6 57.75956 75.21228 75.41495 75.29335 75.29335 55.48804 55.50366 55.50105 0 0 0.01723582 0 -1.217684 0 0 1.5 96.91514 
631407600 0.03123114 0.03134516 -0.03542221 -0.03498174 -0.03630288 -0.03655648 -0.03383657 0.0006926565 6 57.76306 75.21238 75.41495 75.29341 75.29341 55.4878 55.50345 55.50081 0 0 0.01713125 0 -1.300382 0 0 1.5 96.91514 
631411200 0.03123114 0.03134516 -0.03540322 -0.03497111 -0.03626716 -0.03653507 -0.03384447 0.00068227 6 57.76653 75.2126 75.41495 75.29354 75.29354 55.48756 55.50324 55.50058 0 0 0.01702784 0 -1.382603 0 0 1.2 96.91514 
631414800 0.03123114 0.03134516 -0.03539784 -0.0349695 -0.03625423 -0.03652235 -0.03385228 0.0006754486 6 57.76999 75.21268 75.41495 75.29359 75.29359 55.48733 55.50303 55.50034 0 0 0.01692459 0 -1.465143 0 0 1.2 96.91514 
631418400 0.03123114 0.03134516 -0.03539221 -0.03496778 -0.03624082 -0.03651073 -0.03386001 0.0006697479 6 57.77343 75.21277 75.41495 75.29364 75.29364 55.48709 55.50282 55.50011 0 0 0.01682188 0 -1.547683 0 0 1.2 96.91514 
631422000 0.03123114 0.03134516 -0.03538661 -0.03496606 -0.03622744 -0.0364995 -0.03386767 0.0006640778 6 57.77685 75.21285 75.41495 75.29369 75.29369 55.48686 55.50262 55.49989 0 0 0.01671974 0 -1.630222 0 0 1.2 96.91514 
631425600 0.03123114 0.03134516 -0.03538106 -0.03496437 -0.03621418 -0.03648844 -0.03387526 0.0006584622 6 57.78025 75.21293 75.41495 75.29374 75.29374 55.48664 55.50241 55.49966 0 0 0.01661814 0 -1.712762 0 0 1.2 96.91514 
631429200 0.03123114 0.03134516 -0.03537556 -0.03496269 -0.03620104 -0.03647747 -0.03388278 0.0006528993 6 57.78364 75.21302 75.41495 75.29379 75.29379 55.48641 55.50221 55.49943 0 0 0.01651709 0 -1.795302 0 0 1.2 96.91514 
631432800 0.03123114 0.03134516 -0.03537011 -0.03496103 -0.03618802 -0.03646659 -0.03389023 0.0006473861 6 57.78701 75.2131 75.41495 75.29384 75.29384 55.48619 55.50201 55.49921 0 0 0.01641658 0 -1.877841 0 0 1.2 96.91514 
631436400 0.03123114 0.03134516 -0.0353647 -0.03495937 -0.03617512 -0.03645577 -0.03389762 0.0006419207 6 57.79036 75.21318 75.41495 75.29389 75.29389 55.48597 55.50181 55.49899 0 0 0.01631661 0 -1.960381 0 0 1.2 96.91514 
631440000 0.03123114 0.03134516 -0.03536753 -0.03496399 -0.03617434 -0.03645085 -0.03390744 0.0006374471 6 57.79054 75.21318 75.41495 75.29389 75.29389 55.48572 55.50161 55.49877 2.693747e-05 0.001097782 0.01631107 0.04575328 -1.96497 0.006375127 29.23126 1.2 96.91514 
631443600 0.03123114 0.03134516 -0.03607419 -0.03542741 -0.03736736 -0.0366961 -0.03392095 0.0008216893 6 57.78042 75.20575 75.41495 75.28943 75.28943 55.48532 55.50136 55.49849 9.88878e-05 0.002932217 0.016613 0.1209696 -1.716948 0.01685555 77.28617 1.2 96.91514 
631447200 0.03123114 0.03134516 -0.03700728 -0.03604724 -0.03892675 -0.03718992 -0.03393542 0.001153625 6 57.76325 75.19604 75.41495 75.2836 75.2836 55.4847 55.50103 55.49812 0.0001779128 0.004318388 0.01712568 0.1751976 -1.304798 0.02441151 111.9318 1.2 96.91514 
631450800 0.03123114 0.03134516 -0.03768651 -0.03651026 -0.04003829 -0.037719 -0.03395492 0.001448657 6 57.74417 75.18912 75.41495 75.27945 75.27945 55.48388 55.50063 55.49766 0.0002320198 0.005137448 0.01769545 0.2047414 -0.8593766 0.02852807 130.807 1.2 96.91514 
631454400 0.03123114 0.03134516 -0.03813028 -0.03682088 -0.04074826 -0.03815696 -0.03397789 0.001652336 6 57.72936 75.1847 75.41495 75.2768 75.2768 55.48295 55.50018 55.49713 0.0002555791 0.005278772 0.01813797 0.207588 -0.5221002 0.02892469 132.6256 1.2 96.91514 
631458000 0.03123114 0.03134516 -0.03834496 -0.03697991 -0.04107421 -0.03845247 -0.03400271 0.001765929 6 57.72392 75.18267 75.41495 75.27558 75.27558 55.48198 55.49969 55.49658 0.000244587 0.004689724 0.01830049 0.1835431 -0.4000522 0.02557436 117.2637 1.2 96.91514 
631461600 0.03123114 0.03134516 -0.03830393 -0.03696816 -0.04097462 -0.03857119 -0.03402765 0.001780747 6 57.72979 75.18329 75.41495 75.27595 75.27595 55.48105 55.49921 55.49601 0.0001987887 0.003412416 0.01812486 0.1342456 -0.531982 0.01870538 85.76799 1.2 96.91514 
631465200 0.03123114 0.03134516 -0.03795882 -0.03675278 -0.04037016 -0.03848046 -0.03405079 0.001678306 6 57.74489 75.18705 75.41495 75.27821 75.27821 55.48025 55.49874 55.49548 0.0001225155 0.001581148 0.01767388 0.06305478 -0.8760028 0.008785866 40.285 1.2 96.91514 
631468800 0.03123114 0.03134516 -0.03720211 -0.03626186 -0.03908202 -0.03813714 -0.03406671 0.001421371 6 57.75845 75.19507 75.41495 75.28302 75.28302 55.47965 55.49834 55.49502 3.87921e-05 0 0.01726914 0 -1.191429 0 0 1.2 96.91514 
631472400 0.03123114 0.03134516 -0.03607257 -0.03552087 -0.03717562 -0.03755378 -0.03407636 0.001009927 6 57.75709 75.20695 75.41495 75.29015 75.29015 55.47927 55.49804 55.49469 0 0 0.0173095 0 -1.159683 0 0 1.2 96.91514 
631476000 0.03123114 0.03134516 -0.03579902 -0.03532977 -0.03673722 -0.03715138 -0.03408563 0.0007879244 6 57.75574 75.20968 75.41495 75.29179 75.29179 55.479 55.4978 55.49441 0 0 0.01734994 0 -1.127937 0 0 1.2 96.91514 
631479600 0.03123114 0.03134516 -0.03572889 -0.03527824 -0.03662991 -0.03696469 -0.03409396 0.0007251651 6 57.75438 75.21034 75.41495 75.29219 75.29219 55.47876 55.49757 55.49416 0 0 0.01739047 0 -1.09619 0 0 1.2 96.91514 
631483200 0.03123114 0.03134516 -0.03571449 -0.03526784 -0.03660751 -0.03689204 -0.03410201 0.0007059146 6 57.75302 75.21048 75.41495 75.29227 75.29227 55.47852 55.49734 55.49392 0 0 0.01743108 0 -1.064444 0 0 1.2 96.91514 
631486800 0.03123114 0.03134516 -0.03571769 -0.03527124 -0.03661031 -0.0368706 -0.03410997 0.0007003685 6 57.75166 75.21047 75.41495 75.29226 75.29226 55.47829 55.49712 55.49367 0 0 0.01747178 0 -1.032698 0 0 1.2 96.91514 
631490400 0.03123114 0.03134516 -0.03572711 -0.03527971 -0.03662164 -0.03687086 -0.03411792 0.0006996451 6 57.75029 75.2104 75.41495 75.29222 75.29222 55.47805 55.4969 55.49343 0 0 0.01751256 0 -1.000952 0 0 1.2 96.91514 
631494000 0.03123114 0.03134516 -0.03573891 -0.03529016 -0.03663614 -0.03688012 -0.03412588 0.0007007429 6 57.74893 75.21031 75.41495 75.29216 75.29216 55.47782 55.49668 55.49318 0 0 0.01755342 0 -0.9692063 0 0 1.2 96.91514 
631497600 0.03123114 0.03134516 -0.03564959 -0.03514115 -0.03666615 -0.03691692 -0.0338263 0.0007901969 6 57.67553 75.21012 75.41495 75.29205 75.29205 55.49736 55.49648 55.49297 0 0 0.0197469 0 -0.9376426 0 0 1.4 96.53769 
631501200 0.03123114 0.03134516 -0.03566622 -0.03515602 -0.0366863 -0.03694118 -0.03383609 0.0007939416 6 57.67399 75.20999 75.41495 75.29198 75.29198 55.49698 55.49628 55.49275 0 0 0.01979286 0 -0.9059569 0 0 1.4 96.53769 
631504800 0.03123114 0.03134516 -0.0356826 -0.03517055 -0.03670637 -0.03696179 -0.0338459 0.0007968698 6 57.67245 75.20987 75.41495 75.2919 75.2919 55.49661 55.49608 55.49253 0 0 0.01983892 0 -0.8742712 0 0 1.4 96.53769 
631508400 0.03123114 0.03134516 -0.03569879 -0.0351849 -0.03672625 -0.03698105 -0.03385574 0.000799631 6 57.67091 75.20974 75.41495 75.29183 75.29183 55.49623 55.49587 55.49231 0 0 0.01988508 0 -0.8425856 0 0 1.4 96.53769 
