Time k_SoilToStem1 k_SoilToStem2 k_SoilToStem3 k_RSApo1 k_RSApo2 k_RSApo3 k_SLApo k_LSym k_SSym k_Plant C_LSym C_SSym C_LApo C_SApo PLC_Stem PLC_Leaf F_L_Cav F_S_Cav Delta_Q_LApo_mmol_diag Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_SApo_cav Psi_LApo_cav Psi_AllSoil Q_LApo_L Q_SApo_L Q_LSym_L Q_SSym_L gmin_S gmin gs_bound gs_lim gcanopy_bound gcanopy_lim gBL gCrown regulFact Eprime Emin Emin_S Elim Ebound transpiration_mm Emin_mm Emin_S_mm fluxSoilToStem1_mm fluxSoilToStem2_mm fluxSoilToStem3_mm leafTemperature leafVPD LAI LAIpheno canopyStorageCapacity pptSoil interceptedWaterAmount evaporationIntercepted ETPr LAIdead DFMC LFMCSymp LFMCApo LFMC FMCCanopy PsiSoil1 PsiSoil2 PsiSoil3 REW1 REW2 REW3 SWS1 SWS2 SWS3 kSoil1 kSoil2 kSoil3 Drainage_mm soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-01-19/05:00:00 0.980989587812818 0.359033689629621 0.207255038696958 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 568.237025249804 9887.7553410887 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.421253586348837 -0.417564569488511 -0.428608440891341 -0.570802059505943 -1.01685183859515 -1.37020351386625 -0.38444721001451 1.02492988636186 15.9320710591817 0.457181750321943 7.87787911443807 1 3.65071667604884 14.8498092848662 14.8498092848662 11.0955635014947 11.0955635014947 1776.33240132583 45 1 0 0.0020035375208511 0.00105702268263505 0.00659584198539676 0.00659584198539676 0.00375440917103767 0.000778975388106906 0.000410970419008507 -0.0202726115276932 0.0274223981231315 0.0143682555729781 14.9884984482602 0.0602208746736508 6 6 9 0 0 0 0 0 53.9016666631872 94.490275777518 99.6858355082733 98.0232563944316 98.0232563944316 -0.47316432648753 -0.22401790919933 -0.242167763387978 0.389334663209227 0.665986141051121 0.636783732781845 56.1264789946281 72.5595767784366 36.4855822231245 109211.234286977 471785.924555051 219536.539579733 0 0 0 0.136895190923653 0 15.625 0 0 1 92.2916676430555 0 
1990-01-19/06:00:00 0.980989627165186 0.359033688674941 0.207255037984111 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 568.719671881558 9896.91720878918 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.412770461303357 -0.411406257565232 -0.415490297077492 -0.557034676728565 -1.01685183859515 -1.37020351386625 -0.384210676006304 1.02492988636186 15.9320710591817 0.4579871475967 7.89258780828305 1 3.60969606699688 14.3772298900351 14.3772298900351 10.829588986175 10.829588986175 1776.33240132583 45 1 0 0.000396454159377492 0.000658651079698554 0.00128724418211692 0.00128724418211692 0.000910705454959824 0.000154141377165969 0.000256083539786798 -0.0225072853190367 0.0264946884901567 0.0138310725852953 14.3687027285824 0.0120414397729971 6 6 9 0 0 0 0 0 55.5289007617118 94.6567352010375 99.6858355082733 98.0765234099579 98.0765234099579 -0.472622037537048 -0.224287639128731 -0.24245703478858 0.389713573736484 0.665540102524351 0.636331736945725 56.1489862799471 72.5330820899464 36.4717511505392 109708.644262395 470151.346234142 218744.011762529 0 0 0 0.0853020155467516 0 15 0 0 1 95.000001 0 
1990-01-19/07:00:00 0.980989667699895 0.35903368774015 0.207255037287896 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 568.673169446788 9905.43867662433 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.412625665041378 -0.41055410086398 -0.416755777163319 -0.544194669497233 -1.01685183859515 -1.37020351386625 -0.383960165355374 1.02492988636186 15.9320710591817 0.457909422805075 7.90631798008465 1 3.75755153584044 232.053374822375 232.053374822375 36.907814138571 36.907814138571 1776.33240132583 45 1 0 0.00830018901854695 0.00102132984818029 0.088507035046853 0.088507035046853 0.0380357417616 0.00322711349041105 0.000397093044972495 -0.0236483339084055 0.0259632240326019 0.0135227494236891 16.2255695976987 0.202069659418813 6 6 9 0 0 0 0.100062745902831 0 54.0452802166102 94.6406710493293 99.6858355082733 98.0713828814113 98.0713828814113 -0.472069837182654 -0.224552169841648 -0.242740119985674 0.390100100181361 0.66510301121067 0.635889817029918 56.1719459507729 72.5071188659138 36.4582284011155 110217.926482796 468554.428039358 217971.563270515 0 0.00068866308266968 0.200125491805663 0.132272605744015 0.846983344482505 15.5709035061653 0.682747312240982 541.128247863822 1 92.5260857850493 0 
1990-01-19/08:00:00 0.980989686279192 0.359033686649331 0.20725503646309 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 562.714261280859 9910.59857061763 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.504013685509336 -0.467790632323591 -0.576232192034633 -0.536403354484445 -1.01685183859515 -1.37020351386625 -0.383915621998904 1.02492988636186 15.9320710591817 0.448165942227031 7.9146552020423 1 3.95610589921461 270.106997928725 270.106997928725 37.7537764445324 37.7537764445324 1776.33240132583 45 1 0 0.0202570740526802 0.00220057109861986 0.210742299884228 0.210742299884228 0.0906681386298133 0.00787595039168206 0.0008555820431434 -0.0081754210937935 0.031527440715698 0.0167329679028983 19.2970772568537 0.551855152782601 6 6 9 0 0 0 0.299778329192829 0 49.5183112537999 92.6268895145153 99.6858355082733 97.4269727902708 97.4269727902708 -0.471903926319321 -0.22487367472914 -0.243090767923123 0.390216370021376 0.664572246215457 0.635342988013483 56.1788523792698 72.4755914251981 36.4414954332126 110371.493323453 466621.735000191 217019.031499843 0 0.00126899259690733 0.399431166579995 0.28499634457764 1.63624617374468 17.1966991411009 1.31896652344602 1045.37949989244 1 85.4809713055764 0 
1990-01-19/09:00:00 0.980989651257325 0.359033685166122 0.207255035314378 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 552.327680606332 9909.9557275129 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.657597033802362 -0.564896486430656 -0.842415664318511 -0.537374711952082 -1.01685183859515 -1.37020351386625 -0.384377441837611 1.02492988636186 15.9320710591817 0.432137104527527 7.91361554849595 1 4.15903059588602 291.695534048506 291.695534048506 38.1484103761838 38.1484103761838 1776.33240132583 45 1 0 0.0351638992972586 0.0044246664956372 0.353103456832527 0.353103456832527 0.152678658396764 0.0136717240467741 0.00172031033350374 0.0235423429281765 0.0431044480413229 0.0234128584415609 22.0943128922904 0.930524521794016 6 6 9 0 0 0 0.495040077232523 0 42.0959007708795 89.3140510349551 99.6858355082733 96.3668644768115 96.3668644768115 -0.472529346656156 -0.225313740367556 -0.243582067325042 0.389778406324443 0.663846582107017 0.634577861920622 56.1528373356719 72.4324869771568 36.418082574771 109793.934548783 463990.777134408 215692.331403719 0 0.00247270066968971 0.59064898788505 0.573039325120025 2.31400153029082 19.6298742572618 1.86530034577345 1478.38986657469 1 74.9372123769591 0 
1990-01-19/10:00:00 0.980989546312381 0.359033683171827 0.207255033743174 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 539.913558844283 9902.72623657476 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -0.832045987874084 -0.675902433106535 -1.14335200247048 -0.54828539807187 -1.01685183859515 -1.37020351386625 -0.385493205214909 1.02492988636186 15.9320710591817 0.414385632295977 7.90194236938489 1 4.38964954566261 299.984588784737 252.461534872396 38.2867674696074 37.3885176743562 1776.33240132583 45 0.841581682229542 0 0.05739838683621 0.00789655455542887 0.537784466332528 0.550704603765625 0.234477273723156 0.0223164928019185 0.00307018041115075 0.0616393716047128 0.0571204975755187 0.0314987362986223 25.1712945467493 1.470821799232 6 6 9 0 0 0 0.674301925539584 0 32.9269338212557 85.645178632601 99.6858355082733 95.1928253080582 95.1928253080582 -0.474120911698628 -0.225897799217073 -0.244244282931446 0.388667907235154 0.662884957568708 0.633548491453347 56.0868736897681 72.3753664795813 36.3865838384724 108340.360531975 460524.562482673 213918.587045011 0 0.00432427429904243 0.757954863194117 1.02268414979484 2.83406150661596 22.5 2.284517032091 1810.65040700464 1 62.5000007166667 0 
1990-01-19/11:00:00 0.980989333745071 0.359033680314484 0.207255031462332 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 521.773713401526 9887.3048787027 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -1.07140532041622 -0.828830658660185 -1.55503047739925 -0.571477962542769 -1.01685183859515 -1.37020351386625 -0.387599503347897 1.02492988636186 15.9320710591817 0.39077871148857 7.87715734918187 1 4.67831864083344 287.179724128288 157.895129506891 38.0701192064426 34.342431297326 1776.33240132583 45 0.549812943745139 0 0.093844708449945 0.0124943090143704 0.762325163382662 0.845071497494953 0.337736633513305 0.0364868226453386 0.00485778734478721 0.110854489453836 0.0753413921949561 0.0420091856507695 28.7274886682688 2.27925755750711 6 6 9 0 0 0 0.819315259776148 0 24.2135723298885 80.766102738213 99.6858355082733 93.6315210218541 93.6315210218541 -0.476978433667162 -0.226669745635025 -0.245129695691326 0.386688505370273 0.661616583962733 0.632175642249073 55.9692972189942 72.3000250873863 36.3445746528216 105787.812586229 455987.709169535 211572.745682908 0 0.00672198132007227 0.880675656358179 1.61814012705714 3.16098487477332 25.3701257427382 2.54804765801444 2019.51811443851 1 50.0627890563743 0 
1990-01-19/12:00:00 0.980989013602985 0.359033676802389 0.207255028631329 0.980998405931278 0.359033962696847 0.207255234237264 3.09026090075647 1.55 0.26 0.619175561733816 504.699670427953 9863.15705326949 1e-05 2e-05 0.174993363523309 0.31416449172668 0 0 0 -1.28370372705275 -0.965658336522466 -1.91779613700655 -0.607575113883902 -1.01685183859515 -1.37020351386625 -0.390621570913833 1.02492988636186 15.9320710591817 0.370667497668402 7.83865877910114 1 4.98203980422455 256.065070533237 77.1394098867805 37.466602352261 27.9730278174302 1776.33240132583 45 0.301249247803081 0 0.142522468447645 0.0174629591881676 0.891071070576046 1.1934855849989 0.408650766504771 0.0554127357324445 0.00678959853235955 0.165881855030584 0.0958519552549206 0.0538384379186045 32.1625878124681 3.25916679553767 6 6 9 0 0 0 0.91038917257211 0 17.8728803314663 76.6095191940314 99.6858355082733 92.3014142877159 92.3014142877159 -0.481286570785261 -0.227654460766051 -0.246268188911415 0.383738808056954 0.660002914682347 0.630416216173302 55.794085198583 72.2041731321314 36.290736214903 102073.851617564 450272.911675914 208599.076164514 0 0.00933016538060256 0.940102688786041 2.26163087266648 3.27249234748937 27.8033008588991 2.63793304689204 2090.75899978487 1 39.519030127757 0 
1990-01-19/13:00:00 0.98097759219702 0.359029632786958 0.207252693307281 0.980987366709193 0.359029922470456 0.207252901984178 3.09026090075647 1.55 0.26 0.619172773496931 497.933351917827 9834.57854579638 1e-05 2e-05 0.176116699107952 0.31416449172668 0 0 0 -1.36654586474112 -1.02071330910904 -2.05603800991215 -0.649955799231877 -1.02071330910904 -1.37020351386625 -0.394091370888757 1.02492988636186 15.9318917748224 0.36318260653671 7.79357929452155 1 5.15499292978987 235.309644332896 49.1185475545655 36.989225738955 23.178146620724 1776.33240132583 45 0.20874005268172 0 0.17700408794386 0.0214242686114485 0.889334049683499 1.41925834103013 0.422922023545648 0.0688191893925727 0.00832975563613117 0.198309919645799 0.10822636195662 0.0609686916049073 33.9739240649446 3.90448962054409 6 6 9 0 0 0 0.932610917883823 0 14.3903517264323 75.0625426869853 99.6858355082733 91.8063818054612 91.8063818054612 -0.486527590974645 -0.228769863028523 -0.247562616696027 0.380205396930122 0.658180922056815 0.62842377527118 55.5842005776492 72.0959467701748 36.2297675232981 97763.5042966086 443896.46513005 205275.490230233 0 0.0115747012880242 0.925119146981605 2.77466074299608 3.16098487477332 29.4290964938346 2.54804765801444 2019.51811443851 1 32.473915648284 0 
1990-01-19/14:00:00 0.980929365712845 0.359012143516398 0.207242596479006 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 496.541653570395 9805.99474617765 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -1.38682669548332 -1.03714607918524 -2.08412394551957 -0.691984027377293 -1.03714607918524 -1.38682669548332 -0.398050330573402 1.0248398037096 15.931115880642 0.361674344006356 7.74900444414327 1 5.16425729446931 234.184605001855 44.5181996917457 36.9613136541884 22.1004716144919 1776.33240132583 45 0.190098745779609 0 0.181311732545999 0.0229503271663326 0.867226621511671 1.45036883040706 0.416594799259892 0.0704940016138844 0.0089230872022701 0.206511488863695 0.111824246397699 0.0630308535702506 34.0017914298311 3.97207611978682 6 6 9 0 0 0 0.879858905528174 0 13.3257118810118 74.7508151468162 99.6770739680201 91.7006711452348 91.7006711452348 -0.49210092978715 -0.229926361039729 -0.248906652774541 0.376512772471001 0.656298358986146 0.626363943455159 55.3648586847775 71.9841225237771 36.1667366697279 93416.2467959614 437391.86813092 201887.910561887 0 0.0128304040080416 0.834598664074744 2.97230085106901 2.83406150661597 30 2.284517032091 1810.65040700464 1 30.0000004333333 0 
1990-01-19/15:00:00 0.980928889029243 0.35901213913525 0.207242592910637 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 498.466731439279 9779.70288947983 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -1.36879519012362 -1.02947540709588 -2.04524325234526 -0.730331165123635 -1.03714607918524 -1.38682669548332 -0.402066398225815 1.0248398037096 15.931115880642 0.363763425075022 7.70844738034454 1 5.01668995004789 251.941086739957 54.3987805430534 37.3770829186921 24.2907437203679 1776.33240132583 45 0.215918654821084 0 0.154127250692121 0.0214242686114485 0.831586677509496 1.27959376448773 0.39157533092092 0.0599246750690966 0.00832975563613117 0.204486277748257 0.111702529529076 0.0629454768722264 32.3554483234861 3.45002979261132 6 6 9 0 0 0 0.755916441360029 0 14.3903517264323 75.1825862010215 99.6770739680201 91.8388378825805 91.8388378825805 -0.497719353128273 -0.231085725565298 -0.250254855680527 0.372856340307325 0.65441784502101 0.624306901727308 55.1476666142551 71.872419994248 36.1037911928556 89265.6977892014 430978.375790114 198553.404516593 0 0.0127057927741058 0.677234218645314 2.77466074299608 2.31400153029082 29.4290964938346 1.86530034577345 1478.38986657469 1 32.473915648284 0 
1990-01-19/16:00:00 0.980928417174767 0.359012134831519 0.207242589401067 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 505.434179172816 9758.26806335937 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -1.28990759108325 -0.982561821477038 -1.90261413117711 -0.761378069929712 -1.03714607918524 -1.38682669548332 -0.405909133730694 1.0248398037096 15.931115880642 0.371495634234097 7.67569129294283 1 4.74074585002673 281.316051854269 87.6256084988439 37.9652153374629 29.2420157859763 1776.33240132583 45 0.311484566633393 0 0.107671565143896 0.0174629591881676 0.735882996823419 0.955404601449431 0.334763612225252 0.0418627045279468 0.00678959853235955 0.190073198124235 0.107036924500498 0.0602372038064644 29.1945923572976 2.52047178293665 6 6 9 0 0 0 0.573642781519167 0 17.8728803314663 76.7806783717959 99.6770739680201 92.3502273772283 92.3502273772283 -0.503002538189473 -0.23220058203733 -0.251550725429939 0.369477182523435 0.652615876595076 0.622338365655202 54.946944641892 71.7653830697475 36.0435539890492 85562.5409393416 424910.599267641 195407.148681927 0 0.010648774238842 0.470051344393021 2.26163087266648 1.63624617374468 27.8033008588991 1.31896652344602 1045.37949989244 1 39.519030127757 0 
1990-01-19/17:00:00 0.980927981621307 0.359012130656446 0.207242586000037 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 521.177254463309 9745.25202210206 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -1.09956361988723 -0.864549169043606 -1.56807467560871 -0.780137693948824 -1.03714607918524 -1.38682669548332 -0.409370128031391 1.0248398037096 15.931115880642 0.390044070539587 7.65593383474258 1 4.34076554875652 288.842172668625 156.186546554488 38.0991884543411 34.2609132653638 1776.33240132583 45 0.540733180032104 0 0.0552110102050865 0.0124943090143704 0.478870956441487 0.53251922018142 0.212508855976975 0.0214660407677376 0.00485778734478721 0.154686159557151 0.0946406282135408 0.0530669974348096 24.4737644673854 1.41399329467163 6 6 9 0 0 0 0.353013837653972 0 24.2135723298885 80.6142672246171 99.6770739680201 93.5769758101311 93.5769758101311 -0.507309795108927 -0.233189553492986 -0.252696997412949 0.366763715946466 0.651022600025824 0.620604150052757 54.7857647272201 71.670742441534 35.9904869916144 82678.8555061128 419608.277494978 192671.241487708 0 0.00649375511478609 0.235976330914923 1.61814012705714 0.846983344482505 25.3701257427382 0.682747312240982 541.128247863823 1 50.0627890563743 0 
1990-01-19/18:00:00 0.98092771527301 0.359012127473638 0.207242583426502 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 542.768296423905 9744.78766399907 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.816675049455798 -0.686762255503453 -1.0756615926166 -0.78080566956512 -1.03714607918524 -1.38682669548332 -0.411500320863651 1.0248398037096 15.931115880642 0.418343162014209 7.65523081569358 1 4.03590565857709 18.6850140833297 16.6389042031832 13.1054719897634 12.0648667731324 1776.33240132583 45 0.890494603267545 0 0.0250839542231065 0.00789655455542887 0.0818811231934168 0.0889434410408398 0.044658202510695 0.00975264140194382 0.00307018041115075 0.0918770118038784 0.0720331227348102 0.0400052657408959 21.6858582257002 0.86980751036517 6 6 9 0 0 0 0.117988165457462 0 32.9269338212557 86.463120455979 99.6770739680201 95.448608844167 95.448608844167 -0.509849875518145 -0.233944334554346 -0.253564041539424 0.36518069429078 0.649809921191905 0.619296788427237 54.6917332408723 71.5987093187992 35.9504817258735 81032.8074721345 415611.620987032 190630.698463167 0 0.00215447454386583 0 1.02268414979484 0 22.5 0 0 1 62.5000007166667 0 
1990-01-19/19:00:00 0.980927655498121 0.359012125408739 0.2072425817895 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 558.97455024602 9756.13140569371 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.584319954725211 -0.539475227113483 -0.673719779291471 -0.764462372806542 -1.03714607918524 -1.38682669548332 -0.412104084026994 1.0248398037096 15.931115880642 0.442260937566424 7.67244112371165 1 4.07905485503306 18.9870538145649 18.9870538145649 13.2533457989633 13.2533457989633 1776.33240132583 45 1 0 0.0285491027976953 0.00705269936162648 0.101380764804118 0.101380764804118 0.0532588220353853 0.0110998911677439 0.00274208951180038 0.0244196656008182 0.0474725763824429 0.025820346819286 21.0734467753269 0.774891495523433 6 6 9 0 0 0 0 0 34.919041325392 91.4064437761293 99.6770739680201 97.030472306615 97.030472306615 -0.510512853471028 -0.234442741643584 -0.25412499221083 0.364769588809285 0.649010719569305 0.618452986243601 54.6673135752715 71.5512367424167 35.9246613790542 80609.6537480993 412995.984567764 189323.623443077 0 0 0 0.913396317314727 0 21.875 0 0 1 65.2083340736111 0 
1990-01-19/20:00:00 0.980927637325439 0.359012123937599 0.207242580634048 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 560.231238989742 9769.16749807153 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.564515685690567 -0.52606199618909 -0.641174710714687 -0.745614998886423 -1.03714607918524 -1.38682669548332 -0.412368047867255 1.0248398037096 15.931115880642 0.444227869961647 7.69231316491764 1 4.03486619871353 18.6773079417368 18.6773079417368 13.1016805082134 13.1016805082134 1776.33240132583 45 1 0 0.0248581908789251 0.00625969908725382 0.0881382113853572 0.0881382113853572 0.0463667722054772 0.00966486461372606 0.00243377100512429 0.00788310094862404 0.0414085630816074 0.0223157920020099 20.476175384995 0.68149361949604 6 6 9 0 0 0 0 0 36.9224470151676 91.812969155433 99.6770739680201 97.1605604279922 97.1605604279922 -0.510727169174176 -0.234878121563675 -0.254610657788942 0.364636876672103 0.648313605712712 0.617723711995169 54.6594304743229 71.5098281793351 35.9023455870522 80473.4303913827 410726.272343452 188200.199094128 0 0 0 0.810694714268583 0 21.25 0 0 1 67.9166674305555 0 
1990-01-19/21:00:00 0.98092762707625 0.359012122265079 0.207242579323757 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 561.275520907571 9781.89303059787 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.547796700102715 -0.514604691887345 -0.61396634523422 -0.727148029582004 -1.03714607918524 -1.38682669548332 -0.412597181335268 1.0248398037096 15.931115880642 0.44587564712719 7.71180980979059 1 3.99096027997957 18.3342867993601 18.3342867993601 12.931960145492 12.931960145492 1776.33240132583 45 1 0 0.021430700858213 0.0055152496129108 0.0757568836569287 0.0757568836569287 0.0399308619089868 0.00833225649367321 0.00214432904949972 0.00325825106051107 0.0396786002037062 0.0213132238597242 19.8760587110533 0.593448613581238 6 6 9 0 0 0 0 0 38.9268886806676 92.1535315656395 99.6770739680201 97.2695403992583 97.2695403992583 -0.510815792428466 -0.235295872555159 -0.255075245031789 0.364582023960646 0.647645615810293 0.617027201411518 54.6561722232624 71.4701495791314 35.8810323631924 80417.1802450613 408561.659757038 187132.624572015 0 0 0 0.714280933753346 0 20.625 0 0 1 70.6250007875 0 
1990-01-19/22:00:00 0.980927627816973 0.359012120650805 0.20724257806262 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 562.243863850145 9794.26826066876 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.53213763374687 -0.503814300949865 -0.588601372484096 -0.709123751051533 -1.03714607918524 -1.38682669548332 -0.412746008746128 1.0248398037096 15.931115880642 0.447414542352215 7.730863510956 1 3.9473370561312 17.9616051209881 17.9616051209881 12.7454305510204 12.7454305510204 1776.33240132583 45 1 0 0.0182542247871085 0.00481712877373908 0.0642416367624676 0.0642416367624676 0.0339472906377049 0.00709724259722777 0.00187289966722976 -0.000973855903298211 0.038077915841521 0.0203855510481773 19.2732282109241 0.510608529632997 6 6 9 0 0 0 0 0 40.9223563749278 92.4715902679015 99.6770739680201 97.3713191839822 97.3713191839822 -0.510789301319141 -0.235697288845145 -0.25552029099543 0.364598418841173 0.647004573456058 0.616361006932819 54.6571460791657 71.4320716632899 35.8606468121443 80433.9895065489 406493.785365263 186116.411721428 0 0 0 0.623867182812876 0 20 0 0 1 73.3333341444444 0 
1990-01-19/23:00:00 0.980927638813789 0.359012119092032 0.207242576848393 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 563.143335086316 9806.27563028669 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.517451525304602 -0.493639242885003 -0.564922298000716 -0.691572755551074 -1.03714607918524 -1.38682669548332 -0.41281980200559 1.0248398037096 15.931115880642 0.448853542154091 7.74944000675307 1 3.90400699000322 17.5631487815638 17.5631487815638 12.5434979724892 12.5434979724892 1776.33240132583 45 1 0 0.0153155033806347 0.00416319413066255 0.0535856728906999 0.0535856728906999 0.0284074272122965 0.00595466771439079 0.0016186498780016 -0.00492456847639246 0.036566830000225 0.0195098524934517 18.6678148010657 0.432769265313834 6 6 9 0 0 0 0 0 42.8992171880946 92.7690025946782 99.6770739680201 97.4664911285507 97.4664911285507 -0.510655375466394 -0.236083254753413 -0.255946844600862 0.364681324034378 0.646388970257401 0.615723430053948 54.6620706476421 71.3955048332896 35.8411369596508 80519.0331858619 404516.615877584 185148.314898011 0 0 0 0.539175993790908 0 19.375 0 0 1 76.0416675013889 0 
1990-01-20/00:00:00 0.980927661977022 0.359012117602227 0.207242575692484 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 564.165184021608 9818.15788128194 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.50080364602726 -0.482204612301259 -0.537881591227051 -0.674143458739157 -1.03714607918524 -1.38682669548332 -0.412804314989279 1.0248398037096 15.931115880642 0.450499637364454 7.7679101774209 1 3.86098782796533 17.1429776716324 17.1429776716324 12.3277044394218 12.3277044394218 1776.33240132583 45 1 0 0.012604926368436 0.00355138078316109 0.0437867117774066 0.0437867117774066 0.0233058457595966 0.00490079537204793 0.00138077684849303 -0.00975288903697318 0.0347204118401749 0.0184408520387283 18.0599498476823 0.359806963644183 6 6 9 0 0 0 0 0 44.8483244061696 93.1092173785661 99.6770739680201 97.5753598593948 97.5753598593948 -0.510390307123996 -0.236450168062395 -0.256350590652167 0.364845514085506 0.645804451539553 0.61512078783046 54.6718235366791 71.3607844214495 35.8226961076121 80687.670741824 402647.088638713 184237.259130573 0 0 0 0.459939941063012 0 18.75 0 0 1 78.7500008583333 0 
1990-01-20/01:00:00 0.980927691984455 0.359012116150893 0.207242574569244 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 564.755130564505 9829.39509930042 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.490736999965775 -0.474953779583862 -0.522201504453654 -0.657603792164427 -1.03714607918524 -1.38682669548332 -0.412738111477775 1.0248398037096 15.931115880642 0.451455522331425 7.7854582376709 1 3.81826613263102 16.7048442302476 16.7048442302476 12.0994983178584 12.0994983178584 1776.33240132583 45 1 0 0.010100648450574 0.00297969922325092 0.0347920421270393 0.0347920421270393 0.018612785154576 0.00392713211758316 0.00115850705799996 -0.0121852738318605 0.0337386547305866 0.017871224533211 17.4497665083729 0.291299161900442 6 6 9 0 0 0 0 0 46.7611099735939 93.3067795823879 99.6770739680201 97.6385797646178 97.6385797646178 -0.510059439693445 -0.236807115392192 -0.256742390659877 0.365050653375605 0.645236460719173 0.614536760884931 54.6840088105109 71.3270457667189 35.8048248830789 80898.763733184 400837.681036465 183358.036535725 0 0 0 0.385901363105215 0 18.125 0 0 1 81.4583342152778 0 
1990-01-20/02:00:00 0.980927729372777 0.359012114742767 0.207242573482704 0.980939591943986 0.359012437464195 0.207242808624094 3.08998929300862 1.55 0.26 0.619149802245183 565.454369430543 9840.20648266767 1e-05 2e-05 0.180978191466167 0.322926031979934 0 0 0 -0.478973892763088 -0.466645633442562 -0.503550789066292 -0.641638557987678 -1.03714607918524 -1.38682669548332 -0.412616871791267 1.0248398037096 15.931115880642 0.452593800430896 7.80241585164019 1 3.7758742378435 16.2528792585336 16.2528792585336 11.8606037910909 11.8606037910909 1776.33240132583 45 1 0 0.0078000999984153 0.00244623323033835 0.0266092638050478 0.0266092638050478 0.014329456126742 0.00303267887938387 0.00095109547995555 -0.0151860716008726 0.0325404170938869 0.0171768050893655 16.8373970798804 0.227275526209348 6 6 9 0 0 0 0 0 48.6296597649674 93.5420387795336 99.6770739680201 97.7138627077044 97.7138627077044 -0.509647571600994 -0.23715176885704 -0.257119455757666 0.365306311146663 0.644688642249579 0.613975427385278 54.6991948821118 71.294505349625 35.7876480779895 81162.4596685586 399099.286184033 182516.38922867 0 0 0 0.316812089856141 0 17.5 0 0 1 84.1666675722222 0 
