Time k_SoilToStem1 k_SoilToStem2 k_SoilToStem3 k_RSApo1 k_RSApo2 k_RSApo3 k_SLApo k_LSym k_SSym k_Plant C_LSym C_SSym C_LApo C_SApo PLC_Stem PLC_Leaf F_L_Cav F_S_Cav Delta_Q_LApo_mmol_diag Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_SApo_cav Psi_LApo_cav Psi_AllSoil Q_LApo_L Q_SApo_L Q_LSym_L Q_SSym_L gmin_S gmin gs_bound gs_lim gcanopy_bound gcanopy_lim gBL gCrown regulFact Eprime Emin Emin_S Elim Ebound transpiration_mm Emin_mm Emin_S_mm fluxSoilToStem1_mm fluxSoilToStem2_mm fluxSoilToStem3_mm leafTemperature leafVPD LAI LAIpheno canopyStorageCapacity pptSoil interceptedWaterAmount evaporationIntercepted ETPr LAIdead DFMC LFMCSymp LFMCApo LFMC FMCCanopy PsiSoil1 PsiSoil2 PsiSoil3 REW1 REW2 REW3 SWS1 SWS2 SWS3 kSoil1 kSoil2 kSoil3 Drainage_mm soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-01-01/10:00:00 0.982080430455411 0.359429968947652 0.207483832174502 0.982080482348429 0.359429990031491 0.207483844192125 3.09742413193571 1.55 0.26 0.619735978252658 312.650446605311 5486.23914710007 1e-05 2e-05 0.0648828018034678 0.083092518202873 0 0 0 -0.49190697984656 -0.326870777930869 -0.821763270088244 -0.106128871966374 -0.326870777930869 -0.49190697984656 -0.0363053702555955 0.164862897344965 15.9496447048322 0.46689737995717 8.43572140394886 1 4.39756398661542 249.961959418745 249.961959418745 37.3332296690318 37.3332296690318 1776.33240132583 45 1 0 0.0585224035254557 0.00789655455542887 0.54660916352473 0.54660916352473 0.238345333680263 0.0227535104906972 0.00307018041115075 0.0949683639500866 0.0350740348711718 0.0202354954324571 25.1926448848779 1.48230288082438 6 6 9 0 0 0 0.674301925539584 0 32.9269338212557 94.3227030216506 99.9169074817971 95.7212541366872 95.7212541366872 -0.0376666469889657 -0.034624643712332 -0.0348153851056848 0.982723550501174 0.98534283925122 0.985184487726459 91.3737788997697 91.5293646515225 47.1466453244296 18507934.6748617 6117288.15678582 3575583.82156418 0 0.0109222955452637 0.757954863194117 1.02268414979484 2.83406150661596 22.5 2.284517032091 1810.65040700464 1 62.5000007166667 0 
1990-01-01/11:00:00 0.981931730423563 0.359375546873166 0.20745241658066 0.981931784091609 0.359375568205656 0.207452428756726 3.09643645916539 1.55 0.26 0.619658888164047 308.847986131578 5477.62836070349 1e-05 2e-05 0.0800141255489916 0.114952930148696 0 0 0 -0.708498311378606 -0.466718790012584 -1.19161004948376 -0.160390601482812 -0.466718790012584 -0.708498311378606 -0.0384591542990201 0.164810327665255 15.9472297455624 0.454484424981611 8.40359578131914 1 4.59423255412928 244.298104157798 244.298104157798 37.204402333772 37.204402333772 1776.33240132583 45 1 0 0.0837626254291922 0.0124943090143704 0.7493216715261 0.7493216715261 0.328760962001005 0.0325669087668699 0.00485778734478721 0.143681918545784 0.0531213530413885 0.0306455234740404 27.6237893166548 2.04601829242855 6 6 9 0 0 0 0.819315259776148 0 24.2135723298885 91.8150353498204 99.8850470698513 93.8325382798282 93.8325382798282 -0.0405923337767053 -0.0356896653354018 -0.0360003775681103 0.980018532889124 0.984448540378469 0.984183000031228 91.213100853614 91.4762432984811 47.1159998009556 17860585.2029061 6039731.02154909 3525130.11549567 0 0.016996127609958 0.880675656358179 1.61814012705714 3.16098487477332 25.3701257427382 2.54804765801444 2019.51811443851 1 50.0627890563743 0 
1990-01-01/12:00:00 0.981744724368176 0.359307105382471 0.207412908161071 0.981744780451378 0.359307127056736 0.207412920554649 3.09505410614268 1.55 0.26 0.619556294842026 304.859066260993 5466.34710532943 1e-05 2e-05 0.0990433507894587 0.159544963139461 0 0 0 -0.927331361203702 -0.609082066928934 -1.56298298311705 -0.230932686196995 -0.609082066928934 -0.927331361203702 -0.0412634407387225 0.16473675081082 15.944192681214 0.442176480658624 8.36190713316082 1 4.74393377051089 234.599201647859 234.599201647859 36.9716259856088 36.9716259856088 1776.33240132583 45 1 0 0.108515442537729 0.0174629591881676 0.937123994235315 0.937123994235315 0.413334211549719 0.0421908040586691 0.00678959853235955 0.195902464633243 0.0725230347418651 0.0418344579658343 29.3824500214657 2.57394126786811 6 6 9 0 0 0 0.91038917257211 0 17.8728803314663 89.3285819512372 99.8404550368605 91.9565502226431 91.9565502226431 -0.0443133136169045 -0.0370987805938637 -0.0375632292825041 0.976322426498673 0.983227613867663 0.982815860882018 90.9935521340212 91.4037202637392 47.0741653429898 17060254.3432723 5938125.77268542 3459317.96876651 0 0.0236462549595454 0.940102688786041 2.26163087266648 3.27249234748937 27.8033008588991 2.63793304689204 2090.75899978487 1 39.519030127757 0 
1990-01-01/13:00:00 0.981563768834847 0.35924087843753 0.207374678101174 0.981563827906321 0.359240900537998 0.207374690765605 3.0936032471914 1.55 0.26 0.619452449338539 301.653742249962 5453.16815962639 1e-05 2e-05 0.117456825166163 0.206346864793696 0 0 0 -1.09913246534125 -0.722880409528402 -1.85026649232684 -0.312569398298922 -0.722880409528402 -1.09913246534125 -0.0445453551853364 0.16465952767309 15.9412538907035 0.432767187767279 8.31376963607453 1 4.82254339530349 228.178858465291 228.178858465291 36.8084065477418 36.8084065477418 1776.33240132583 45 1 0 0.125142169676431 0.0214242686114485 1.06011154527237 1.06011154527237 0.469156400008226 0.0486552755701966 0.00832975563613117 0.241757090543572 0.0896472302253686 0.0517062948090882 30.2502125534503 2.91586816920571 6 6 9 0 0 0 0.932610917883823 0 14.3903517264323 87.4277147004604 99.7936531352063 90.5191993091469 90.5191993091469 -0.0485687656611498 -0.038776724555957 -0.0394177563864767 0.971756671071099 0.981718401237607 0.981126112685643 90.7223462616233 91.3140730335138 47.0224590481807 16176859.2291056 5818647.14271951 3382308.5835577 0 0.0294487818543592 0.925119146981605 2.77466074299608 3.16098487477332 29.4290964938346 2.54804765801444 2019.51811443851 1 32.473915648284 0 
1990-01-01/14:00:00 0.981470297076725 0.359206669614806 0.207354930756323 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 300.357843077465 5439.74047721706 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -1.17174930568295 -0.774853595973363 -1.96380549475293 -0.394910569201611 -0.774853595973363 -1.17174930568295 -0.0480114003975122 0.164620436587727 15.9397359014119 0.429076173921254 8.26533505325718 1 4.81403587444109 228.905305643567 228.905305643567 36.8272599269663 36.8272599269663 1776.33240132583 45 1 0 0.126377601586974 0.0229503271663326 1.07283108107571 1.07283108107571 0.475175423021521 0.0491356114970155 0.0089230872022701 0.268813155545253 0.0999133811624 0.0576179779132234 30.1102491169906 2.93893259085718 6 6 9 0 0 0 0.879858905528174 0 13.3257118810118 86.6820553376271 99.7699615683191 89.9540318953001 89.9540318953001 -0.0529630009862426 -0.0405736687728014 -0.0413970612697842 0.966679128352807 0.980036357783694 0.979243172230962 90.4207402241567 91.2141596523515 46.9648410702674 15300625.4331028 5692529.91720023 3301427.65071253 0 0.0327928819212508 0.834598664074744 2.97230085106901 2.83406150661597 30 2.284517032091 1810.65040700464 1 30.0000004333333 0 
1990-01-01/15:00:00 0.981470293655667 0.359206669125164 0.207354930446003 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 301.55904601864 5428.29139148019 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -1.11749256175342 -0.746078146994922 -1.85861259941181 -0.464466581338258 -0.774853595973363 -1.17174930568295 -0.0513140043804085 0.164620436587727 15.9397359014119 0.43249532592017 8.2245143964508 1 4.71752935681973 236.545960727226 236.545960727226 37.0196403173055 37.0196403173055 1776.33240132583 45 1 0 0.110659198044247 0.0214242686114485 0.961711522372255 0.961711522372255 0.425267491734067 0.0430242961996033 0.00832975563613117 0.267350583335698 0.0997290649339095 0.057497214257553 28.9798021070935 2.61566138735477 6 6 9 0 0 0 0.755916441360029 0 14.3903517264323 87.3727931151859 99.7699615683191 90.4720852284692 90.4720852284692 -0.0570600152097323 -0.042299903288382 -0.0432927368360098 0.961629092686172 0.978357417296592 0.977364178300977 90.1207681055587 91.1144305874175 46.9073438560099 14516655.6998374 5573175.09384437 3225241.24494113 0 0.0326215352623928 0.677234218645314 2.77466074299608 2.31400153029082 29.4290964938346 1.86530034577345 1478.38986657469 1 32.473915648284 0 
1990-01-01/16:00:00 0.981470290549496 0.359206668684259 0.2073549301666 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 304.837194468787 5420.8355421226 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -0.952132732408779 -0.645004741341839 -1.56497568949913 -0.509446051195721 -0.774853595973363 -1.17174930568295 -0.0541504245139889 0.164620436587727 15.9397359014119 0.44211087359452 8.19816302903219 1 4.54732309599448 246.043675845085 246.043675845085 37.2446428489449 37.2446428489449 1776.33240132583 45 1 0 0.0836340279755256 0.0174629591881676 0.755974700868961 0.755974700868961 0.333229472307096 0.0325169100768843 0.00678959853235955 0.236598357873597 0.0887810526908593 0.0511645916419033 26.9906812847773 2.04716697851174 6 6 9 0 0 0 0.573642781519167 0 17.8728803314663 89.315327998893 99.7699615683191 91.9289863912495 91.9289863912495 -0.0604861057628093 -0.0437864985421377 -0.0449210868181392 0.957183596433054 0.97686278677991 0.975692132822483 89.8567056281234 91.0256495347267 46.856179264368 13885456.0948603 5471810.83899622 3160802.00963127 0 0.0274641195616444 0.470051344393021 2.26163087266648 1.63624617374468 27.8033008588991 1.31896652344602 1045.37949989244 1 39.519030127757 0 
1990-01-01/17:00:00 0.98147028804579 0.359206668328096 0.207354929940941 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 309.039702170985 5418.30166684712 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -0.728281833254191 -0.505236065549703 -1.17334718641085 -0.524676191832437 -0.774853595973363 -1.17174930568295 -0.056339801112632 0.164620436587727 15.9397359014119 0.455093782554891 8.18924862284578 1 4.2804885733653 239.688308610703 239.688308610703 37.0957514603215 37.0957514603215 1776.33240132583 45 1 0 0.0495702266708331 0.0124943090143704 0.471486008720058 0.471486008720058 0.207444451664766 0.0192729041296199 0.00485778734478721 0.186721982092161 0.0707674447802856 0.0407558035342834 23.7892106675112 1.3001587541409 6 6 9 0 0 0 0.353013837653972 0 24.2135723298885 91.9381378898769 99.7699615683191 93.8960938094875 93.8960938094875 -0.0630305314368345 -0.0449409440882488 -0.0461828344942878 0.953756913176644 0.975671415655663 0.974360243818095 89.6531606426926 90.9548820899464 46.8154234608337 13430987.6300618 5394005.69128059 3111510.7619054 0 0.0168230033385952 0.235976330914923 1.61814012705714 0.846983344482505 25.3701257427382 0.682747312240982 541.128247863823 1 50.0627890563743 0 
1990-01-01/18:00:00 0.981470286365658 0.359206668080061 0.207354929783916 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 313.64168881001 5420.88671900009 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -0.46822518683971 -0.34074812674266 -0.722592814308448 -0.509138154583784 -0.774853595973363 -1.17174930568295 -0.0577751239708569 0.164620436587727 15.9397359014119 0.47025131308553 8.19834328802799 1 4.03959679046921 18.7122188315537 18.7122188315537 13.1188494728075 13.1188494728075 1776.33240132583 45 1 0 0.0256043366297134 0.00789655455542887 0.0908052533064693 0.0908052533064693 0.0483302289783386 0.00995496608163256 0.00307018041115075 0.12378268919937 0.0478937341832838 0.0275444043154102 21.6719552955598 0.874309000416439 6 6 9 0 0 0 0.117988165457462 0 32.9269338212557 95.000265269804 99.7699615683191 96.1926893444328 96.1926893444328 -0.0646095174230105 -0.045708035614825 -0.0470192456563595 0.951578708984812 0.974865123834396 0.973460099886219 89.5237753136979 90.9069883557631 46.7878790565183 13155052.9245807 5342748.5258506 3079144.61669946 0 0.00560263979541276 0 1.02268414979484 0 22.5 0 0 1 62.5000007166667 0 
1990-01-01/19:00:00 0.981470285709662 0.359206667949876 0.207354929701752 0.981470359513558 0.359206692197559 0.207354943726752 3.09286880861789 1.55 0.26 0.619399395995408 317.489161294502 5427.77331298376 1e-05 2e-05 0.126968036266549 0.230038431680865 0 0 0 -0.237427672870491 -0.193079526659567 -0.325919929672653 -0.467600051465107 -0.774853595973363 -1.17174930568295 -0.0583676147551005 0.164620436587727 15.9397359014119 0.483771013370247 8.22267747010508 1 4.07904387516207 18.9869814980642 18.9869814980642 13.253310564002 13.253310564002 1776.33240132583 45 1 0 0.0287833906817564 0.00705269936162648 0.102212724881889 0.102212724881889 0.0536733792429459 0.0111909822970669 0.00274208951180038 0.0576482988356318 0.0237590629846717 0.013608211489489 21.0734472688346 0.781275226003766 6 6 9 0 0 0 0 0 34.919041325392 97.7315178525751 99.7699615683191 98.2411287815111 98.2411287815111 -0.0653041670176238 -0.0460845305060911 -0.0474278698980969 0.950608198903404 0.974465139609065 0.973015387092445 89.4661270148622 90.8832292927784 46.7742708450288 13035131.4101042 5317720.35866414 3063422.01332911 0 0 0 0.913396317314727 0 21.875 0 0 1 65.2083340736111 0 
