"DATE";"Tair_min";"Tair_max";"Tair_mean";"RG_sum";"PPT_sum";"RHair_min";"RHair_max";"RHair_mean";"WS_mean"
"04/03/1959";8,2;13,5;11,3;7,854;1,7;66,178541379455;94,1847392207387;76,4790183813633;5,1
"05/03/1959";9,6;18,4;13,2;5,996;0,6;47,2645207728217;83,6981688063875;65,9293919759356;4,7
"06/03/1959";9,5;12,2;10,4;2,462;0,2;75,6405876911346;90,5369480831476;85,2340278603065;1
"07/03/1959";5,5;14,5;9,1;7,897;2,3;60,7750708293964;100;86,8344075961461;2,9
"08/03/1959";2,9;18,4;9,8;14,076;0;40,3650403863036;100;70,5259962376041;3,3
"09/03/1959";5,6;16,6;10,6;8,079;0;49,7878721737942;100;73,595298178319;2,7
"10/03/1959";7;16,1;11,1;14,376;5,7;60,5645044584591;100;83,8785157027071;2
"11/03/1959";8,2;14;10,3;2,24;13,5;65,0497819552809;95,638808885614;83,0083945539071;3,1
"12/03/1959";6,3;13;8,7;10,4;0,9;59,6038470111934;93,5242635844045;79,3624701201047;3,7
"13/03/1959";3,9;13;7,4;15,265;0;53,4551938139459;99,1673506152508;77,7647646585602;2,3
"14/03/1959";-1,2;14,4;6,4;16,873;0;40,7531583481161;100;69,5629427146626;1,8
"15/03/1959";0,4;14,6;8,2;10,662;0;38,3367176239802;100;58,5975084535839;1,8
"16/03/1959";1,7;19,1;9,5;20,216;0;29,0546127194628;93,0633590004875;54,1162470574326;4
"17/03/1959";2,3;8;5,8;5,821;0,5;64,7041874742048;96,2967563297366;75,2697675476656;2,9
"18/03/1959";3,6;16,9;10;11,722;0;49,0258491216659;100;76,8870771752838;2,9
"19/03/1959";4,7;21,4;12,1;17,083;0;38,2223932361083;100;69,0172047346477;2,2
"20/03/1959";4,2;21,3;12,3;17,289;0;39,8468980118153;100;70,5752180421416;3,3
"21/03/1959";8,8;15,5;12,3;1,847;5,4;71,3668211658583;100;87,8601075755496;3,9
"22/03/1959";11,5;17;13,5;7,348;0,3;66,622708582461;95,1476255592818;83,4315177887416;2
"23/03/1959";8,8;21,5;15,1;14,77;0,7;52,0967445047892;100;77,8493919341293;4,2
"24/03/1959";11,5;17,6;12,7;9,918;0;54,2303211020358;80,4448489294925;74,3272286579471;3,1
"25/03/1959";4,2;14,7;10,3;15,319;0;52,8036046536806;100;70,505092490223;1,9
"26/03/1959";7,8;13,1;10,5;7,591;2,7;73,7568650029591;100;87,5808484290537;1,4
"27/03/1959";7,4;13,2;11;1,862;12,1;81,0852036536882;100;93,7385051817239;3,3
"28/03/1959";10,4;13,9;11,1;5,85;1,2;77,3266001553525;97,3826231883866;92,9447964441026;2
"29/03/1959";4;13,7;9;6,978;4,1;60,3837384340673;100;82,4675621459977;2,8
"30/03/1959";7,7;12,5;9,6;12,481;4,3;68,7985422463672;94,8908176699271;83,4254475004039;5,2
"31/03/1959";8,7;15,3;10,6;14,583;6,8;57,1675367687096;88,3608440373195;77,7654008475808;4,4
"01/04/1959";4,7;16,6;10,3;16,665;0;53,9116987028314;100;81,3039902143206;1,6
"02/04/1959";4,8;19,5;12,6;22,108;0;44,2137481858287;100;68,7056854572681;1,5
"03/04/1959";2,4;24,4;13,7;23,535;0;28,8446187649764;100;56,2458720606584;1,4
"04/04/1959";5,2;24,1;14,2;18,899;0;31,9681139104989;100;59,2696642102596;1,8
"05/04/1959";5,4;20,6;12,8;10,342;0;38,099859403798;100;62,5507879518163;1,4
"06/04/1959";4,8;19;11,6;17,437;0,9;45,8942330440071;100;73,8402342290989;3,2
"07/04/1959";9,6;14,1;12;4,304;1,5;74,5968859575333;100;85,5813025564843;4,6
"08/04/1959";9,4;14,3;11,4;10,793;5,1;67,8064316851416;93,7193231959237;81,9953416650144;4,2
"09/04/1959";7,3;11,4;9;11,732;12,1;68,3193747835616;90,0632759078248;80,224126398913;6,7
"10/04/1959";7,2;11,1;9,3;12,454;8,1;73,1840049506119;95,224973952221;82,5536859092401;7,4
"11/04/1959";8,3;17;12,4;8,63;0,2;54,59512705577;96,6433724486529;73,4743682497574;2,9
"12/04/1959";7,6;22,1;14,5;15,021;0;43,0364369837801;100;69,3430035043868;1,4
"13/04/1959";10,5;20,7;15,3;12,685;1,2;53,4780679802417;100;75,1109059676782;4,4
"14/04/1959";12;21,7;16,4;17,223;0,2;52,0032320290567;96,2731545868978;72,3836935038706;3,8
"15/04/1959";10,3;20,8;15,5;11,596;9,8;51,1398049388697;100;71,3483107726107;3,2
"16/04/1959";10,6;12,8;11,8;9,757;16,9;77,5903216670071;89,7400993382136;82,8680039410799;8,2
"17/04/1959";9,9;11,5;10,5;2,931;7,2;84,2406638110394;93,721917515419;90,0329067770381;7,7
"18/04/1959";10,7;12,5;11,4;4,745;0,8;84,868028495151;95,6042602055401;91,2577560162017;5,3
"19/04/1959";8,1;13;10;22,193;0;56,1214239614249;77,8334052492263;68,4576410554107;4,9
"20/04/1959";5,9;15,2;10;8,347;0;51,9316359606795;96,6232682897773;73,0639628406012;2,1
"21/04/1959";4,8;15,1;9,1;22,308;0;41,8115238699648;83,448145574744;62,0971084368737;3,2
"22/04/1959";0,6;17,1;9,4;14,963;0;30,94880259549;94,6374831399987;51,1786836446697;2,8
"23/04/1959";2,6;18,4;10,9;7,67;0;43,6145724433467;100;70,80125312872;2,9
"24/04/1959";7,4;18,1;12,1;21,677;0;53,2477478261628;100;78,3457262176847;3,2
"25/04/1959";5,9;21,6;14,5;10,123;2,5;44,3133938306621;100;69,2541654927798;1,8
"26/04/1959";11,1;13,2;12;3,397;3;82,6856401809632;94,9554138057999;89,4629097066561;2,6
"27/04/1959";9,6;14,6;12,2;3,79;6,1;71,8874751045728;99,9523586430141;84,0705849546651;1,6
"28/04/1959";10,9;16,8;14,5;5,743;16,2;71,0341213654111;100;82,3133531990152;3,3
"29/04/1959";10;11,3;10,8;4,318;14,3;88,3349095008043;96,3345164124715;91,3200738882839;4
"30/04/1959";8,4;13,2;10,9;7,927;0,7;62,1592361298044;85,5782383367607;72,3387803417908;5,2
"01/05/1959";7,3;13,6;10,3;16,845;0,4;56,832980886349;86,5723276912206;70,6612211320172;3,1
"02/05/1959";7,3;15;10,6;13,82;1,2;65,0004005697013;100;86,7304839561163;2,5
"03/05/1959";5,3;18,4;11,4;25,397;0;44,2767993554455;100;69,528567257607;1,4
"04/05/1959";6;22,3;14,2;23,733;0;36,0338720455103;100;59,9238547644567;2,4
"05/05/1959";8,4;22,8;15,8;12,421;0,5;43,3637968152303;100;67,0574244024332;2,3
"06/05/1959";10,3;22,6;16,5;8,924;0;45,8243435942936;100;66,9493221582056;2,9
"07/05/1959";8,6;17,2;14,2;2,733;0;66,4400814828437;100;80,5157605165693;1,4
"08/05/1959";11,9;21;15,4;18,341;0,3;54,6035806721451;97,4838001171597;77,6200883455636;0,7
"09/05/1959";10,6;23,5;17;21,218;0,8;49,2890165979149;100;73,6626286788528;1,8
"10/05/1959";14;18,7;16;3,212;12,5;72,5772802845582;97,9213332129339;86,0865527585345;1,7
"11/05/1959";14,4;21,9;16,9;8,589;8,4;60,1778697006421;96,4087393003703;82,1386118571558;1,3
"12/05/1959";13,5;17,6;15,3;8,071;0,1;72,7902577850082;94,6807111984596;84,2700865880503;2
"13/05/1959";13,7;16,7;15,1;7,851;0;82,1081961445546;99,579105840478;90,9540712301891;1,8
"14/05/1959";13,4;19,8;15,6;9,697;0;69,3517254951812;100;90,3786606686884;1,1
"15/05/1959";12;22,7;17,3;26,463;0;52,0269139796737;100;72,6891628225576;1,9
"16/05/1959";9,5;23,7;16,5;29,367;0;36,5380546205914;90,207473215218;57,0514843602087;2,8
"17/05/1959";8,9;23;16,5;14,599;2,1;42,4879886310487;100;63,5979490090593;2,5
"18/05/1959";13,4;21,5;15,9;8,593;2,3;59,0044245824552;98,4382299286142;83,7608693945114;1,7
"19/05/1959";11,2;21,2;16,6;5,913;5,6;61,7108994420544;100;82,2522220247711;1,3
"20/05/1959";14,3;19,3;16,6;3,228;15,4;73,7751125104157;100;87,4372005686024;1,3
"21/05/1959";11,7;22;16,5;18,716;0,6;57,247850667367;100;80,6413311121014;2,4
"22/05/1959";13,9;16,3;14,9;5,863;2,8;76,8914673660202;89,7337480767621;84,110763005684;3,6
"23/05/1959";13,1;13,7;13,6;3,828;11,7;95,7531389424517;99,575011239703;96,3785221806802;4,4
"24/05/1959";13,1;16,9;14,9;8,557;2,1;82,7734424310724;100;94,0666916093989;1,6
"25/05/1959";13,6;20,8;16,5;13,202;2,5;67,8104924225095;100;88,7506122553726;2,1
"26/05/1959";13,8;22;17,2;24,944;0;64,16345019889;100;86,4551560295504;1,1
"27/05/1959";11,5;25,2;19;27,554;0;49,825124899508;100;72,6980078050029;2,3
"28/05/1959";11,4;22,4;17,5;23,607;0;47,6295759989715;95,7438600949099;64,5236185099451;3,7
"29/05/1959";9,8;18,6;14,6;30,551;0;51,5884163750407;91,2721019603026;66,5326918293891;4,9
"30/05/1959";9,8;20;14,7;23,255;0;47,9509979239192;92,5636883087975;67,0398228487401;2,5
"31/05/1959";8,9;21,7;15,3;23,886;0;49,0590606358134;100;73,2640701619327;1,9
"01/06/1959";8,8;24,7;16,7;29,067;0;41,3665801147569;100;67,714829958847;2,1
"02/06/1959";11,6;26,6;19,1;29,469;0;42,9344080864011;100;67,6319447777246;1,3
"03/06/1959";12,6;29,3;21,3;28,636;1;38,9550536743142;100;62,684561547809;1,4
"04/06/1959";14,3;25,2;20,7;8,785;17,4;63,4327416467007;100;83,2941600506037;1,7
"05/06/1959";15,6;20;17;9,889;0;71,2852916810822;94,0570758363192;86,0266460524442;1,8
"06/06/1959";13,6;20,6;17,2;21,828;0;58,8052827321797;91,6276156584187;72,7186691829724;1,4
"07/06/1959";14,5;18;15,6;16,47;0;61,4403123101442;76,8053964793785;71,5543710483379;3,9
"08/06/1959";10,9;19;14,7;27,278;1,2;54,453047674386;91,7766243769532;71,5416249063154;2
"09/06/1959";11,5;16,8;14,8;6,698;0;73,7003499284731;100;83,7641760342141;3
"10/06/1959";11,9;17,4;14,1;19,671;0;56,3546636486853;80,3922566188793;69,6129549565682;2,3
"11/06/1959";8,9;20,1;15,1;28,962;0;49,656885202839;100;68,0778593285891;2,4
"12/06/1959";11;23,1;16,4;28,901;0;36,431764184103;78,4651760820391;55,2139738352195;3,6
"13/06/1959";8,7;22,5;17,4;24,719;0;44,2021174540714;100;60,6271868967885;4,1
